"sp" "spn" "depth" "taxa" "ntip"
"species" "340" "0.00119376227274067" "Zotu19_P1_H01_75SHCON6_S506_N7013" "2"
"species" "340" "0.00119376227274067" "Zotu137_P2_G02_14SHCN5C2_S517_N7071" "2"
"species" "345" "0.00439359469559652" "Zotu68_P1_A01_32TCONS2_S502_N70114" "4"
"species" "345" "0.00439359469559652" "Zotu66_P2_G01_87ACONS9_S505_N7077" "4"
"species" "345" "0.00439359469559652" "Zotu74_P1_D08_34TCONS4_S502_N7052" "4"
"species" "345" "0.00439359469559652" "Zotu184_P3_A05_107ACON20_S507_N7121" "4"
"species" "347" "0.00329022872341539" "Zotu230_P1_D07_35TCONS5_S506_N7041" "5"
"species" "347" "0.00329022872341539" "Zotu145_P1_D07_35TCONS5_S506_N7041" "5"
"species" "347" "0.00329022872341539" "Zotu241_P1_D07_35TCONS5_S506_N7041" "5"
"species" "347" "0.00329022872341539" "Zotu242_P1_D07_35TCONS5_S506_N7041" "5"
"species" "347" "0.00329022872341539" "Zotu238_P1_D07_35TCONS5_S506_N7041" "5"
"species" "348" "0.00119376227274067" "Zotu147_P1_D07_35TCONS5_S506_N7042" "2"
"species" "348" "0.00119376227274067" "Zotu59_P1_H06_36TCONS6_S503_N7041" "2"
"species" "349" "0.00849800125902103" "Zotu106_P3_G02_82ACON4_S506_N7113" "3"
"species" "349" "0.00849800125902103" "Zotu75_P2_G02_14SHCN5C2_S517_N7071" "3"
"species" "349" "0.00849800125902103" "Zotu71_P3_G05_109ACON22_S502_N7011" "3"
"species" "353" "0.00542541721391683" "Zotu127_P2_A01_16IZPOC1_S502_N7072" "3"
"species" "353" "0.00542541721391683" "Zotu131_P2_A01_16IZPOC1_S502_N7071" "3"
"species" "353" "0.00542541721391683" "Zotu229_P3_G05_109ACON22_S502_N7011" "3"
"species" "354" "0.00703220957162603" "Zotu68_P1_H01_75SHCON6_S506_N7013" "10"
"species" "354" "0.00703220957162603" "Zotu130_P1_G03_33TCONS3_S506_N7023" "10"
"species" "354" "0.00703220957162603" "Zotu97_P3_G06_108ACON21_S506_N7011" "10"
"species" "354" "0.00703220957162603" "Zotu236_P3_G05_109ACON22_S502_N7011" "10"
"species" "354" "0.00703220957162603" "Zotu95_P2_G02_14SHCN5C2_S517_N7071" "10"
